reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum1,Hiss1,CL1,Thre1,Ratio1,Attk1,Release1,Hum2,Hiss2,CL2,Thre2,Ratio2,Attk2,Release2,Hum3,Hiss3,CL3,Thre3,Ratio3,Attk3,Release3
0.475,15,30,0,-15,9.64,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,15,30,1.96,-15,1,10,50
0.475,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,15,30,2,-15,1,10,50
0.474,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,15.61,30,2,-15,1,10,50
0.429,50.63,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,34.09,30,2,-15,1,10,50
0.447,18.39,30,0,-15,10,10,50,15,30,0,-15,6.21,10,300,15,30,0,-15,1,10,50,51.57,30,2,-15,1,10,50
0.463,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,27.72,30,2,-15,1,10,50
0.462,15,30,0,-15,10,10,50,15,30,0,-15,7.99,10,300,15,30,0,-15,1,10,50,25.57,30,2,-15,1,10,50
0.454,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,20.13,30,2,-15,1,10,50
0.425,22.01,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,48.28,30,2,-15,1,10,50
0.448,15,30,0,-15,10,6.78,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.452,15,30,0,-15,10,4.27,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.481,15,30,0,-15,10,0.1,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.481,15,30,0,-15,10,0.1,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,9.62,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.234,60,53.9,1.25,-15,10,10,103.78,60,34.57,1.24,-15,1,0.1,218.44,43.57,50.23,1.9,-12.78,7.17,10,284.28,60,48,0,0,8.52,3.17,300
0.236,60,57.09,0.49,-11.87,10,10,163.99,59.77,50.05,0,-14.24,1,0.1,50,35.02,40.02,2,-15,9.75,10,219.99,32.12,30,2,0,10,7.47,267.04
0.267,60,42.27,0,-3.97,10,9.64,86.35,49.7,60,0,-14.77,1,0.1,127.44,39,30,0.79,-15,10,10,300,15,30,2,-2.97,1.03,10,50
0.347,60,30,0,-15,10,9.99,300,36.62,41.12,0,-15,1,9.04,192.57,28.69,30,0,-15,10,10,300,15,30,2,-0.9,3.26,10,50
0.395,60,30,0,-9.22,10,10,300,28.57,30,0,-15,1,6.92,300,15,30,0,-15,10,10,300,15,30,2,0,6.98,8.41,50
0.412,60,30,0,-15,10,5.26,300,25.76,30,0,-15,1,10,300,15,30,0,-15,1,10,50,15,30,2,-9.07,3.48,10,50
0.382,59.63,30,0,0,10,10,198.69,24.19,30,0,-15,1,5.97,300,15,30,0,-15,1,10,50,15,30,2,-15,1.42,10,50
0.43,28.96,30,0,-11.46,10,10,78.41,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,20.87,30,2,-15,10,10,50
0.458,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,31.75,30,2,-15,8.08,10,50
0.42,46.27,30,0,-15,10,8.12,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,23.61,30,2,-15,1.6,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.455,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,8.42,10,50
0.464,15,30,0,-15,10,10,50,15,30,0,-15,4.61,10,300,15,30,0,-15,1,10,50,60,30,2,-15,10,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.457,15,30,0,-15,10,10,50,15,30,0,-15,6.63,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.459,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.459,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.459,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.459,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.459,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.459,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.459,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.458,15,30,0,-15,10,10,50,15,30,0,-15,8.68,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.452,15,30,0,-15,10,4.84,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.458,15,30,0,-15,10,10,50,15,30,0,-15,9.1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.281,15,40.57,2,-1.04,5.58,1.92,300,37.1,45.83,0,-15,9.9,7.2,134.75,52.92,42.89,0,0,8.43,5.1,67.89,34.73,59.82,2,0,5.72,0.91,50
0.365,15,48.48,2,0,4.11,0.1,150.09,21.35,30,0,-15,4.93,9.58,221.07,35.8,30,0,-0.83,6.18,8.29,50,18.96,60,2,0,1,3.2,50
0.325,15,51.62,2,0,1,0.1,129.32,36.76,30,0,-15,1,3.37,300,15.47,30,0,0,1,10,50,55.33,60,2,-1.45,1,5.46,59.61
0.355,15,40.8,2,0,1,0.1,50,41.74,30,0,-15,5.29,4.32,300,15,34.15,0,-5.18,1,10,50,60,60,2,-11.45,1,9.53,50
0.361,15,30,2,0,1,0.1,50,57.54,30,0,-15,1,4,300,15,30,0,-15,1,10,50,60,60,2,-15,1,10,50
0.361,15,30,2,0,1,0.1,50,60,30,0,-15,1,1.4,300,15,30,0,-15,1,10,50,60,60,2,-15,1,10,50
0.319,15,30,2,-5.18,1,0.1,50,60,60,0,-15,1,0.75,300,15,30,0,-15,1,10,50,60,49.2,2,-15,1,10,50
0.316,60,30,2,0,1,0.1,50,60,30,0,-15,1,0.1,300,15,30,0,-15,1,10,50,60,43.29,2,-15,1,10,50
0.34,60,30,2,0,1,0.36,50,56.96,30,0,-15,1,0.1,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.34,60,30,2,-14.33,1,0.1,50,58.92,30,0,-15,1,0.92,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.34,60,30,2,-15,1,10,50,60,30,0,-15,1,4.73,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.387,15,30,2,-15,1,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.42,22.2,30,2,-15,9.05,10,50,60,30,0,-15,1,9.15,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.398,40.95,30,2,-15,10,10,50,60,30,0,-15,1,5.95,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.446,15,30,2,-15,10,10,50,60,30,0,-15,1,6.24,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.446,15,30,2,-15,10,10,50,60,30,0,-15,1,8.97,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.446,15,30,2,-15,10,10,50,60,30,0,-15,1,8.57,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.447,15,30,2,-15,10,10,50,56.24,30,0,-15,1,9.42,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.447,15,30,2,-15,10,10,50,47.51,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.45,15,30,2,-15,10,10,50,35.05,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.459,15,30,1.47,-15,10,10,50,20.64,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.463,15,30,1.31,-15,10,10,50,17.59,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.47,15,30,1.22,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.473,15,30,1.53,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.47,15,30,1.15,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.465,15,30,0.79,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.495,15,30,0.29,-15,10,0.1,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.473,15,30,0.3,-15,10,2.69,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.456,15,30,0,-15,10,3.08,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.444,15,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.254,23.73,45.08,0.73,-5.05,1,5.44,300,23.28,30,1.61,-3.61,10,7.76,50,38.92,59.16,0.76,-8.93,1,0.1,78.54,39.73,60,0.38,-11.24,10,6.41,72.96
0.259,44.14,60,0,0,1,8.19,300,15,31.19,2,0,10,5.32,123.15,34.5,56.6,2,-5.18,1,0.1,154.75,42.2,60,1.09,-8.86,5.25,3.59,300
0.189,29.63,60,0,0,1,5.37,246.36,30.56,59.72,2,0,10,2.65,203.41,60,60,2,-6.23,7.29,0.1,295.19,15,60,0.15,0,9.27,10,300
0.162,31.86,60,0,0,1,2.45,158.31,60,60,2,0,10,0.1,50,60,60,2,-0.51,10,0.1,300,15,60,0,-4.38,10,8.43,300
0.227,39.26,60,0,0,1,0.26,300,15,60,2,0,10,0.1,50,60,60,2,-0.8,10,0.1,300,15,60,0,0,10,10,300
0.224,46.76,60,0,0,1,0.1,300,15,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,-0.35,10,10,300
0.179,59.39,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,-15,10,4.47,300
0.154,48.08,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,2.41,300
0.155,46.11,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,-1.11,10,0.1,300
0.169,53.81,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,-8.77,10,1.07,300
0.198,47.3,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,-15,10,0.1,300
0.199,42.95,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,-15,10,0.1,300
0.191,54.53,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,-12.73,10,0.1,300
0.153,57.37,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.223,60,60,0,0,1,0.1,300,15,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,58.12,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.153,60,60,0,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.223,60,60,0,0,1,0.1,300,15,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.223,60,60,0,0,1,0.1,300,15,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.223,60,60,0,0,1,0.1,300,15,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.223,60,60,0,0,1,0.1,300,15,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.388,20.27,31.05,2,-10.76,10,8.68,110,15,39.62,2,-2.83,9.75,0.1,239.49,60,30,0.31,-6.05,1,7.59,122.08,45.58,44.33,1.74,-2.15,10,7.03,184.03
0.297,30.8,40.23,2,-4.09,1,3.21,50,15,30,2,0,10,0.1,169.1,60,40.62,1,-1.24,1,2.56,205.95,60,58.4,0.79,0,8.75,2.29,216.34
0.269,47.53,60,1.18,0,10,0.1,50,15,30,2,0,10,0.1,50,60,39.6,2,-7.75,2.29,0.1,300,60,57.61,0,-2.83,10,0.48,275.35
0.228,60,60,2,0,2.58,0.1,50,60,53.44,2,0,10,0.1,50,60,30,2,-2.17,10,0.1,300,60,60,2,0,10,3.43,300
0.207,60,60,2,0,9.9,0.1,275.34,60,60,2,0,10,0.1,50,60,35.76,2,0,10,0.1,300,60,60,2,0,10,0.1,300
0.184,60,60,2,0,8.54,0.1,300,59.95,60,2,0,10,0.1,50,60,60,2,-3.23,10,0.1,300,60,60,0.98,0,10,0.1,300
0.171,60,60,2,0,1,0.1,300,32.31,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,60,60,0.32,0,10,0.1,300
0.16,60,60,2,0,1.88,0.1,275.24,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,60,60,0,0,10,0.1,300
0.16,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,60,60,0,0,10,0.1,300
0.16,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,60,60,0,0,10,0.1,300
0.16,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,60,60,0,0,10,0.1,300
0.16,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,60,60,0,0,10,0.1,300
0.16,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,60,60,0,0,10,0.1,300
0.16,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,60,60,0,0,10,0.1,300
0.16,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,60,60,0,0,10,0.1,300
0.16,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,60,60,0,0,10,0.1,300
0.16,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,55.09,60,0,0,10,0.1,300
0.16,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,53.85,60,0,0,10,0.1,300
0.161,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,39.39,60,0,0,10,0.1,300
0.162,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,31.04,60,0,0,10,0.1,300
0.19,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.19,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.19,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.19,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.19,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.19,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.19,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.19,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.19,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.19,60,60,2,0,1,0.1,300,60,60,2,0,10,0.1,50,60,60,2,0,10,0.1,300,15,60,0,0,10,0.1,300
0.413,31.31,56.47,0,-10.75,7.13,2.56,50,29.18,30,0.11,-15,5.61,0.1,50,15,30,0.95,-10.03,3.06,0.1,90.67,60,44.75,0.64,-6.23,10,9.87,195.41
0.309,40,30,0,0,6.44,1.22,50,15,30,0,-15,1,0.1,132.58,52.18,30.61,0,-15,1,2.8,300,49.43,58.3,0.87,-9.18,9.67,10,242.34
0.375,57.17,30,0,-13.23,1,0.1,50,15,30,0,-15,6.36,8.21,110.24,15,38.21,0,-15,1,0.1,300,60,60,2,-4.98,1,10,245.28
0.3,60,30,0,-15,1,7.35,50,36.58,30,0,-15,4.91,10,253.1,15,43.12,0,-15,1,0.1,300,53.2,60,2,-13.8,1,10,263.44
0.333,60,30,0,-15,2.11,0.1,50,49.38,30,0,-15,1,10,300,15,30,0,-15,1,0.1,278.97,60,55.08,2,-15,1,9.78,50
0.301,60,30,0,-15,1,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,0.1,50,60,42.29,2,-15,1,1.32,50
0.316,60,30,0,-15,1,5.92,50,60,30,0,-15,1,10,300,15,30,0,-15,1,0.1,50,60,32.8,2,-15,1,0.1,50
0.3,60,30,0,-15,1.11,9.18,50,60,30,0,-15,1,10,300,15,30,0,-15,1,4.65,50,60,49.1,2,-15,1,1.53,50
0.314,60,30,0,-15,2.24,7.35,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,57.34,2,-15,1,2.57,50
0.328,60,30,0,-15,7.19,9.83,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,60,2,-15,1,0.1,50
0.329,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,60,2,-15,1,0.1,50
0.329,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,60,2,-15,1,4.23,50
0.33,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,54.06,2,-15,1,10,50
0.33,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,52.09,2,-15,1,10,50
0.332,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,51.07,2,-15,1,10,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.356,60,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.372,60,30,0,-15,10,2.74,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.367,60,30,0,-15,10,3.91,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.398,60,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.414,15,30,0,-15,10,5.96,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.404,15.89,30,0,-15,10,9.24,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.408,15,30,0,-15,10,10,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.408,15,30,0,-15,10,9.28,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.4,42.86,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.449,15,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.449,15,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.449,15,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.449,15,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.449,15,30,0,-15,10,0.1,50,60,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.388,15,30,1.28,-13.52,1,1.56,75.93,16.39,35.37,1.19,-15,1.5,0.1,196.19,60,36.91,1.42,-2.88,9.8,9.22,274.5,15.21,39.9,0.82,-12.82,5.93,8.82,65.26
0.453,15,30,2,-15,2.25,7.04,50,15,30,1.13,-15,1,3.69,300,15.2,30,0.56,-3.59,6.88,7.83,200.67,46.13,33.47,0.23,-9.34,10,10,50
0.417,22.98,30,2,-15,10,9.95,50,23.19,49.66,0.49,-15,1,1.64,300,15,30,0,-15,6.45,2.58,50,35.13,30,0,-12.36,10,10,50
0.399,25.32,30,2,-15,10,10,50,18.49,47.63,0.69,-15,1,0.1,300,15,30,0,-15,3.39,10,50,40.02,56.16,0.22,-15,10,10,50
0.418,60,30,0.79,-15,10,10,50,15,30,0.53,-15,1,0.1,300,15,30,0,-15,1,7.81,50,27.42,43.38,0.81,-15,10,10,50
0.403,60,30,0.25,-15,10,10,50,21.85,30,0.26,-15,1,0.1,300,15,30,0,-15,1,5.87,50,28.87,30,1.25,-15,3.87,10,50
0.414,60,30,0,-15,10,10,50,15.85,30,0,-15,1,0.1,300,15,30,0,-15,1,10,50,60,30,2,-15,7.52,10,50
0.387,60,30,0,-15,10,10,50,24.96,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,8.75,10,50
0.363,60,30,0,-15,10,10,50,36.45,30,0,-15,1,8.87,300,15,30,0,-15,1,10,50,60,30,2,-15,1.67,10,50
0.36,60,30,0,-15,10,10,50,36.71,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1.26,10,50
0.365,60,30,0,-15,10,10,50,30.13,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.379,60,30,0,-15,10,10,50,22.31,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.412,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,2.9,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.406,60,30,0,-15,10,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
