reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum1,Hiss1,CL1,Thre1,Ratio1,Attk1,Release1,Hum2,Hiss2,CL2,Thre2,Ratio2,Attk2,Release2,Hum3,Hiss3,CL3,Thre3,Ratio3,Attk3,Release3
0.639,15,60,0.53,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,1,10,300,15,30,0,0,10,10,50
0.64,15,60,0,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,1,10,300,15,30,0,0,10,10,50
0.641,15,60,1.67,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,1,10,300,15,30,0,0,10,10,50
0.641,15,60,1.62,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,1,10,300,15,30,0,0,10,10,50
0.641,15,60,2,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,1,10,300,15,30,0,0,10,10,50
0.634,37.59,60,2,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,1,10,300,15,30,0,0,10,10,50
0.633,60,60,2,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,1,10,300,15,30,0,0,10,10,50
0.633,60,60,2,0,10,10,50,15,30,2,-15,10,0.1,50,60,30,0,0,1,10,300,15,30,0,0,10,10,50
0.631,60,60,2,0,10,10,50,15,30,2,-15,10,0.1,50,60,31.88,0,0,1,10,300,15,30,0,0,10,10,50
0.568,60,60,2,-10.07,1,4.29,134.62,15,52.97,1.21,-13.96,4.75,4.06,159.68,38.92,31,0,-15,10,7.6,149.84,34.02,39.6,1.59,-3.52,2.64,5.81,233.89
0.526,60,60,2,-9.85,1,0.1,300,29.78,60,0.09,-13.26,1,4.23,73.97,25.26,32.97,0.12,-10.34,10,0.1,122.3,15,48.57,0,-6.25,9.33,0.45,172.58
0.491,60,60,1.44,-5.23,1,0.1,300,60,60,0.74,-10.45,1,6.6,50,15,37.65,0.38,-1.02,10,7.34,156.87,35.49,54.52,0,-3.07,10,2.39,121.81
0.518,60,60,1.25,-9.24,1.05,0.1,300,54.5,60,0,-15,1,10,50,19.79,30,1.22,0,10,2.67,168.56,15,60,1.15,0,10,0.1,112.92
0.529,60,60,2,-15,1,0.1,300,15,60,0,-15,1,10,50,43.8,39.71,1.51,-11.61,10,7.87,129.45,15.67,60,0.22,0,10,0.1,127.11
0.476,60,60,0,-15,1,0.1,300,25.49,60,0,-15,1,10,50,41.2,36.61,1.51,-5.61,10,5.84,50,60,60,0.67,0,10,0.1,218.28
0.448,60,60,0,-15,1,0.1,300,41.26,60,0,-15,1,10,50,24.49,60,2,0,10,0.1,50,27.61,60,0.35,-0.89,10,0.1,278.03
0.481,60,60,0,-15,1,0.1,300,58.38,60,0,-15,1,10,50,15,60,2,0,10,5.68,50,60,60,2,-6.67,10,0.1,300
0.476,60,60,0,-15,1,0.1,300,53.15,60,0,-15,1,10,50,15,60,2,0,10,0.1,50,60,60,2,-1.47,9.47,0.1,300
0.486,60,60,0,-15,1,0.1,300,44.66,60,0,-15,1,10,50,15,60,2,-1.84,10,0.1,50,60,60,2,-12.76,4.07,0.1,300
0.511,60,60,0,-15,1,0.1,300,58.24,60,0,-10.86,1,10,50,15,60,2,-12.46,10,0.1,50,60,60,2,-11.34,5.29,0.1,300
0.505,60,60,0,-15,1,0.1,300,60,60,0,-15,1,10,134.44,15,60,2,-13.74,10,0.1,50,60,60,2,0,5.17,0.1,300
0.508,60,60,0.17,-15,1,0.1,300,60,60,0,-4.97,1,10,300,15,56.19,2,-15,10,0.1,50,60,60,2,0,5.78,0.1,300
0.477,60,60,0.15,-15,1,0.1,300,60,60,0,0,1,10,300,15,60,2,0,10,0.1,50,60,60,2,0,2.13,0.1,300
0.485,60,60,1.66,-15,1,0.1,300,60,60,0,0,1,10,300,15,60,2,0,10,0.1,50,60,60,2,0,1,0.1,300
0.492,60,60,0.89,-15,1,0.1,300,60,60,0,0,1,10,300,15,51.63,2,-4.89,10,0.1,50,60,60,2,0,1,0.1,300
0.523,60,60,0.46,-15,1,0.1,300,60,60,0,0,1,10,300,15,35.61,2,-11.98,10,0.1,50,60,60,2,0,1,0.1,300
0.501,60,60,0.45,-15,1,0.1,300,60,60,0,0,1,10,300,15,39.23,2,-5.15,10,0.1,50,60,60,2,0,1,0.1,300
0.51,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,-1.64,10,0.1,50,60,60,2,0,1,0.1,300
0.518,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,-5.13,10,0.1,50,60,60,2,-4.67,1,0.1,300
0.51,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,10,0.1,50,60,60,2,-7.29,1,0.1,300
0.51,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,10,0.1,50,60,60,2,-3.68,1,0.1,300
0.483,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,48.42,2,0,10,0.1,50,60,60,2,0,1,0.1,300
0.48,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,53.84,2,0,10,0.1,50,60,60,2,-2.09,1,0.1,300
0.478,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,56.83,2,0,10,0.1,50,60,60,2,-1.23,1,0.1,300
0.477,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,60,2,0,10,0.1,50,60,60,2,0,1,0.1,300
0.477,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,60,2,0,10,0.1,50,60,60,2,0,1,0.1,300
0.477,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,60,2,0,10,0.1,50,60,60,2,0,1,0.1,300
0.477,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,60,2,0,10,0.1,50,60,60,2,-6.05,1,0.1,300
0.477,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,60,2,0,10,0.1,50,60,60,2,-15,1,0.1,300
0.532,47.41,43.45,1.55,-9.17,3.71,5.09,204.8,37.62,30,0.97,-3.29,2.9,4.65,300,30.95,35.35,0.72,-10.08,6.58,10,50,32.55,58.93,0.98,0,9.92,9.45,120.5
0.515,28.42,60,2,-7.58,2.08,7.82,300,44.48,38.19,0.93,-7.43,1,6.65,82.11,60,30,0.58,0,10,9.5,50,44.82,44.63,0.61,0,10,5.47,104.67
0.534,27.76,48.42,2,-4.78,3.54,6.52,300,54.47,32.94,0.34,-12.31,1,8.62,189.94,50.52,30,2,0,10,4.69,50,18.51,38.94,0.37,0,10,5.58,152.65
0.552,28.42,40.85,2,0,2.19,10,300,59.03,58.57,0,-10.93,1.92,6.46,226.17,48.19,30,2,-11.41,10,0.1,50,15,30,2,0,10,0.1,200.84
0.546,32.84,39.39,2,0,1,8.7,300,57.03,41.49,1.08,0,8.2,10,300,60,30,2,-15,10,4.8,50,25.32,30,2,0,5.07,0.1,300
0.552,60,33.82,2,0,1,4.68,300,35.51,42.25,2,0,7.59,10,300,60,30,2,-15,10,4.46,50,50.43,30,2,0,4.19,0.1,300
0.535,60,49.29,2,0,1,1.72,300,60,48.18,1.68,0,6.17,10,300,60,30,2,-11,10,4.08,50,60,30,2,0,9.5,0.1,216.27
0.518,60,60,2,0,1,4.4,300,60,52.31,0.1,0,1.61,10,300,60,30,2,-4,10,0.95,50,60,31.08,2,0,10,0.1,212.28
0.5,60,47.7,2,-4.96,1,0.1,300,60,60,0,0,1,10,300,60,30,2,0,10,10,50,60,49.25,2,0,10,0.1,202.46
0.496,60,50.87,2,-15,1,0.1,300,60,60,0,0,1,10,300,60,30,2,-1.1,10,10,50,60,54.91,2,0,10,0.1,300
0.505,60,40.88,2,-15,1,0.1,300,60,60,0,0,1,10,300,60,30,2,0,10,10,50,60,46.14,2,0,10,0.1,300
0.497,60,45.86,2,-15,1,0.1,300,60,60,0,0,1,10,300,60,30,2,0,10,10,50,60,60,2,0,10,0.1,300
0.5,60,42.37,2,-15,1,0.1,300,60,60,0,0,1,10,300,60,30,2,0,10,10,50,60,60,2,0,10,0.1,300
0.517,60,30,2,-15,1,0.1,300,60,60,0,0,1,10,300,58.74,30,2,0,10,10,50,60,60,2,0,10,0.1,300
0.518,60,30,2,-15,1,0.1,300,60,60,0,0,1,10,300,60,30,2,0,10,10,50,60,60,2,-1.35,10,0.1,300
0.533,60,30,2,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,7.71,10,50,60,60,2,0,10,0.1,300
0.518,60,30,1.09,-15,1,0.1,300,60,60,0,0,1,10,300,24.48,30,2,0,9.37,7.39,50,60,60,2,0,10,0.1,300
0.519,60,30,0.98,-15,1,0.1,300,60,60,0,0,1,10,300,22.52,30,2,0,10,7.77,50,60,60,2,0,10,0.1,300
0.528,60,30,0.07,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,10,5.13,50,60,60,2,0,10,0.1,300
0.529,60,30,0.82,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,10,0.1,50,60,60,2,0,10,0.1,300
0.527,60,30,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,10,0.1,50,60,60,2,0,8.42,0.1,300
0.533,60,30,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,10,0.1,50,60,60,2,-11.09,6.08,0.1,300
0.534,60,30,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,10,0.1,50,60,60,2,-15,7.06,0.1,300
0.531,60,30,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,10,0.1,50,60,60,2,-10.86,2.55,0.1,300
0.527,60,30,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,10,0.1,50,60,60,2,-9.69,1,0.1,300
0.527,60,30,0,-15,1,0.1,300,60,60,0,0,1,10,300,15,30,2,0,10,0.1,50,60,60,2,-7.98,1,0.1,300
0.521,60,30,0,-15,1,0.1,300,60,60,0,0,1,10,300,19.03,30,2,0,10,0.1,50,60,60,2,-7.4,1,0.1,300
0.513,60,30,0,-15,1,0.1,300,60,60,0,0,1,10,300,37.73,30,2,0,10,0.1,50,60,60,2,-15,1,0.1,300
0.513,60,30,0,-15,1,0.1,300,60,60,0,0,1,10,300,39.96,30,2,0,10,0.1,50,60,60,2,-15,1,0.1,300
0.513,60,30,0,-15,1,0.1,300,60,60,0,0,1,10,300,44.99,30,2,0,10,0.1,50,60,60,2,-15,1,0.1,300
0.554,57.19,50.24,1.29,-9.09,7.89,0.1,156.21,36.8,37.17,0.45,-2.64,6.87,10,241.09,15,35.69,0.67,-2.96,10,2.69,228.85,15,54.02,0.1,-12.19,10,0.1,144.13
0.566,60,57.87,0,-15,4.24,0.1,300,34.87,38.82,0.77,-4.96,4.7,10,171.43,15,30,0,-14.53,10,10,127.02,15,60,1.35,-15,10,0.1,239.86
0.574,60,60,0,-15,7.81,0.1,300,15,55.62,1.01,-6.42,2.71,10,131.97,15,52.03,1.17,-10.06,10,10,50,15,60,1.2,-15,10,0.1,290.96
0.562,60,60,0,-15,4.42,0.1,300,32.89,57.91,0.36,0,1,6.14,164.04,15,30,2,-12.02,10,10,71.1,15,51.59,0,-14.32,10,0.1,300
0.558,60,60,0,-15,1.43,0.1,300,15.07,60,0,0,1,4.54,158.37,15,30,2,-2.86,10,10,126.38,15,60,0,-6.01,8.13,0.1,300
0.568,60,60,0,-15,4.21,0.1,300,21.66,60,0,0,1,6.56,50,15,30,2,-15,10,10,132.45,15,60,0,-10.62,8.95,0.1,300
0.54,60,60,0,-15,1,0.1,300,48.16,60,0,0,1,8.61,50,15,30,2,-15,10,10,257.6,15,60,0,-3.91,9.21,0.1,300
0.552,60,60,0,-15,1,0.1,300,32.32,58.02,0,0,1,10,50,15,30,2,-15,10,10,300,15,60,0,-15,10,0.1,300
0.542,60,60,0,-15,1,0.1,300,42.28,59.96,0,0,1,10,50,15,33.75,2,-15,10,10,300,15,48.14,0,-15,10,0.1,300
0.546,60,60,0,-15,1,0.1,300,60,53.31,0,0,1,10,50,15,32.34,2,-15,10,10,300,15,46.89,0,-15,10,0.1,300
0.531,60,60,0,-15,1,0.1,300,60,55.37,0,0,1,10,50,15,46.12,2,-15,10,10,300,15,48.47,0,-15,10,0.1,300
0.537,60,60,0,-15,1,0.1,300,60,54.67,0,0,1,10,50,15,56.08,2,-15,10,10,300,15,34.73,0,-15,10,0.1,300
0.521,60,60,0,-15,1,0.1,300,60,60,0,0,1,10,233.38,15,56.22,2,-15,10,10,300,15,60,0,-15,10,0.1,300
0.525,60,60,0,-15,1,0.1,300,60,50.68,0,0,1,10,234.56,15,51.7,2,-15,10,10,300,15,60,0,-15,10,0.1,300
0.529,60,60,0,-15,1,0.1,300,60,56.58,0,0,1,10,300,15,55.5,2,-15,10,10,292.71,15,45.29,0,-15,10,0.1,300
0.505,60,60,0,-15,1,0.1,300,60,49.27,0,0,1,10,300,15,60,2,-15,10,10,300,40.8,42.69,0,-15,10,0.1,300
0.512,60,60,0,-15,1,0.1,300,60,43.66,0,0,1,10,300,15,60,2,-15,10,10,100.89,60,43.18,0,-15,10,0.1,300
0.512,60,60,0,-15,1,0.1,300,60,40.18,0,0,1,10,300,15,60,2,-15,10,10,50,60,50.07,0,-15,10,0.1,300
0.531,60,60,0,-15,1,0.1,300,60,30,0,0,4.41,10,300,15,60,2,-15,10,10,50,60,53.07,0,-15,10,0.1,300
0.529,60,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-15,10,10,50,60,60,0,-15,10,0.1,300
0.529,60,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-15,10,10,50,60,60,0,-15,10,0.1,300
0.529,60,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-15,10,10,50,60,60,0,-15,8.83,0.1,300
0.525,60,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-15,10,10,50,60,60,0,-15,4.41,0.1,300
0.521,60,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-15,10,10,50,60,60,0,-15,1.67,0.1,300
0.521,60,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-15,10,10,50,60,60,0.14,-15,1.63,0.1,300
0.523,60,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-15,10,10,50,60,60,1.14,-8.74,1,0.1,300
0.521,60,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-15,10,10,50,60,60,0.62,-15,1,0.1,300
0.525,60,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-15,10,10,50,60,60,2,-15,1,0.1,300
0.524,60,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-11.4,10,10,50,60,60,2,-15,1,0.1,300
0.523,54.01,60,0,-15,1,0.1,300,60,30,0,0,10,10,300,15,60,2,-12.57,10,10,50,60,60,2,-14.01,1,0.1,300
0.548,49.85,34.33,0.45,-8.72,10,2.68,221.95,21.31,53.66,2,-7.67,8.66,3.98,50,25.21,60,0.46,-3.15,9.32,3.99,84.23,28.24,40.07,0,-15,6,10,146.07
0.564,44.44,60,0.49,-15,10,7.71,300,15,51.73,2,-5.64,10,4.75,50,60,60,0,-15,1,1.83,203.65,15,31.8,0,-14.67,2.66,10,131.69
0.61,26.24,60,0,-15,10,6.91,300,15,56.09,2,-15,10,0.1,50,28.95,56.07,0,-15,1,0.1,300,15,32.39,0.02,-15,2.81,10,162.15
0.643,15,60,0.05,-15,10,8.95,300,15,33.63,2,-15,8.63,0.1,50,15,50.44,0.45,-15,3.86,0.1,300,15,30,0,-8.74,5.51,7.16,177.79
0.619,15,60,0.97,-15,10,10,300,15,56.1,2,-15,3.89,0.1,50,47.01,43.28,0.79,-15,1.21,0.1,300,15,30,0,-15,6.23,8.86,50.44
0.599,15,60,0.46,-15,10,10,300,15,50.89,2,-15,1,0.1,50,36.36,30,1.54,-15,1,0.1,300,15,30,0,-15,10,5.52,53.51
0.593,15,60,0,-8.72,10,10,300,15,35.6,2,-15,1,0.1,50,32.86,30,2,-15,1.8,3.53,300,15,30,0,-15,10,10,50
0.588,15,60,0.43,-0.27,10,10,238.64,15,42.05,2,-15,1,0.1,50,44.23,30,1.88,-15,2.47,2.99,300,15,30,0,-13.44,10,6.2,50
0.607,15,60,1.38,-8.69,10,10,54.55,15,30,2,-15,1,0.1,50,60,30,1.19,-15,5.55,4.59,300,15,30,0,-15,10,10,50
0.613,15,60,0.9,-12.16,10,10,57.15,15,30,2,-15,1,0.1,50,60,30,1.06,-15,9.55,8.64,300,15,30,0,-15,10,10,50
0.608,15,60,0.25,-15,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-12.71,9.13,10,300,15,30,0,-15,10,10,50
0.612,15,60,0.5,-15,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.617,15,60,1.59,-15,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.608,15,60,1.45,-11.58,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.603,15,60,1.05,-9.27,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.6,15,60,2,-4.91,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.614,15,60,2,-12.49,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.602,15,60,2,-6.13,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,7.6,300,15,30,0,-15,10,10,50
0.596,15,60,0.84,-1.78,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.596,15,60,1.95,-1.83,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.598,15,60,1.58,0,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.596,15,60,0.58,0,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.58,15,60,0.25,0,10,10,50,15,49.89,2,-15,1,0.1,50,60,30,0,-15,10,9.66,300,15,30,0,-15,10,10,50
0.58,15,60,0,0,10,10,50,15,53.12,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.579,15,60,0,0,10,10,50,15,54.44,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.594,15,60,0,0,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,8.51,300,15,30,0,-15,10,10,50
0.594,15,60,0,0,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,9.98,300,15,30,0,-15,10,10,50
0.594,15,60,0,0,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.594,15,60,0,0,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-15,10,10,300,15,30,0,-15,10,10,50
0.594,15,60,0,0,10,10,50,15,30,2,-15,1,0.1,50,60,30,0,-4.67,10,0.1,300,15,30,0,-15,10,10,50
0.514,34.63,39.9,0.83,-2.26,6.94,5.35,50,38.7,42.88,0,-3.62,4.17,3.7,265.12,18.85,46.28,1.76,0,1.41,10,50,59.48,30,0.87,-0.31,3.57,2.9,105.85
0.501,41.89,54.45,2,0,9.27,3.86,50,45.16,40.1,0.5,-2.57,4.29,10,300,26.09,43.81,0,-8.53,1,10,50,60,31.46,1.6,0,5.41,5.98,50
0.507,31.75,53.73,2,0,10,0.1,50,60,55.94,1.13,-7.39,6.13,10,300,60,38.46,0,0,1,10,50,60,33.54,2,-7.35,10,10,50
0.542,15,35.77,1.91,0,10,0.1,50,60,45.29,2,0,3.03,10,300,60,30,0.22,0,1,6.98,50,60,41.52,2,-6.82,10,10,92.2
0.551,15,30,2,0,5.12,0.1,50,60,52.88,2,0,5.76,10,300,60,30,0,0,1,1.34,50,60,30,2,-0.53,10,8.01,120.04
0.548,15,30,2,0,8.56,3.57,50,60,60,2,-3.69,6.83,10,300,60,30,1.28,0,1,0.1,50,60,34.46,2,-1.88,10,6.14,50
0.55,15,30,2,0,5.03,10,50,60,60,2,0,3.55,10,300,60,30,0.01,0,1,0.1,50,60,30,2,-2.18,10,7.11,236.46
0.542,15,30,2,0,1,10,50,60,60,2,0,8.3,10,300,22.87,42.81,0,0,1,0.1,50,60,38.41,2,0,10,1.39,300
0.553,15,30,2,0,1,10,50,60,60,2,0,10,10,300,15,55.56,0.8,0,6.4,0.1,50,60,42.29,2,0,10,0.1,300
0.544,15,60,2,0,1,10,50,60,60,2,0,10,10,300,15,60,0.55,0,1,0.1,50,60,30,2,0,7.34,0.1,300
0.554,15,60,2,-8.19,1,10,50,60,60,2,0,10,10,300,15,60,0.71,0,1.24,0.1,50,60,30,2,-11.73,6.3,0.1,300
0.548,15,60,2,-11.09,1,10,161.93,60,60,2,0,10,10,300,15,60,1.06,0,2.79,0.1,50,60,30,2,-15,1.38,0.1,300
0.546,15,60,2,-12.12,1,10,235.24,60,60,2,0,10,10,300,15,60,1.52,0,7.13,0.1,50,60,30,2,-15,1,0.1,300
0.543,15,60,2,-15,1,9.78,300,60,60,1.72,0,10,10,300,15,60,2,0,9.58,0.1,50,60,30,2,-15,1,0.1,300
0.543,15,60,2,-15,1,4.03,300,60,60,1.25,0,10,10,300,15,60,2,0,1,0.1,50,60,30,2,-12.15,1,0.1,300
0.542,15,60,2,-15,1,0.1,300,60,60,0.83,0,10,10,300,15,60,2,0,1.98,0.1,50,60,30,2,-15,1,0.1,300
0.546,15,60,2,-15,1,0.1,300,60,60,1.96,0,10,10,300,15,60,2,0,3.91,0.1,50,60,30,2,-15,1,0.1,300
0.541,15,59.5,1.58,-15,1,0.1,300,60,60,1.21,0,10,10,300,15,60,2,0,1,0.1,50,60,30,2,-8.54,1,0.1,300
0.541,15,60,1.44,-15,1,0.1,300,60,60,1.28,0,10,10,300,15,60,2,0,8.48,0.1,50,60,30,2,-14.12,1,0.1,300
0.54,15,60,2,-15,1,0.1,300,60,60,0.43,0,10,10,300,15,60,2,0,1,0.1,50,60,30,2,-15,1,0.1,300
0.525,15,60,1.65,-15,1,0.1,300,60,60,0,0,10,10,300,15,60,2,0,1,0.1,50,60,41.67,2,-10.12,1,0.1,300
0.533,15,60,1.63,-15,1,0.1,300,60,60,0,0,10,10,300,15,60,2,0,8.6,0.1,50,60,32.07,2,-15,1,0.1,300
0.518,15,60,0.8,-15,1,0.1,300,60,60,0,0,10,10,300,15,60,2,0,10,0.1,50,60,57.43,2,-15,1,0.1,300
0.534,15,60,1.01,-15,1,0.1,300,60,60,0,0,10,10,300,15,60,2,-0.19,10,0.1,50,60,30,2,-15,1,0.1,300
0.535,15,60,1.07,-15,1,0.1,300,60,60,0,0,10,10,300,15,60,2,-1.92,10,0.1,50,60,30,2,-15,1,0.1,300
0.514,25.92,60,0,-15,1,0.1,300,60,60,0,0,10,10,300,15,60,2,-1.93,10,0.1,50,60,30,2,-15,1,0.1,300
0.518,37.23,60,0,-15,1,0.1,300,60,60,0,0,10,10,300,15,60,2,-8.15,10,0.1,50,60,30,2,-15,1,0.1,300
0.513,46.89,60,0,-15,1,0.1,300,60,60,0,0,10,10,300,15,60,2,-7.08,10,0.1,50,60,30,2,-15,1,0.1,300
0.518,26.08,60,0,-15,1,0.1,300,60,60,0,0,10,10,300,15,60,2,-3.5,10,0.1,50,60,30,2,-15,1,0.1,300
0.522,15,60,0,-15,1,0.1,300,60,60,0,0,10,10,300,15,60,2,-2.47,10,0.1,50,60,45.36,2,-15,1,0.1,300
0.522,36.92,36.38,1.64,0,8.44,10,285.59,36.41,60,2,-3.56,6.02,3.04,126.08,56.27,51.37,0,-11.7,10,7.19,172.49,15.05,38.6,0.65,-11.51,1.74,1.71,207.24
0.564,15,30,1.99,0,10,10,237.24,34.58,60,0,0,7.74,0.1,300,60,49.23,0.39,-2.58,10,5.92,233.85,15,30,0.81,-15,4.17,0.1,149.45
0.577,15,30,2,0,10,10,239.21,19.67,60,0,-6.52,8.94,0.1,252.03,60,36.52,1.82,0,10,4.61,300,15,30,0.8,-15,1.35,0.1,50
0.59,15,31.14,1.99,0,10,10,67,15,42.66,0.12,-3,10,0.1,166.11,60,30,0,0,10,4.57,300,15,30,0.5,-15,1,6.19,50
0.607,15,47.16,2,0,10,10,50,15,30,2,-6.68,10,0.1,50,60,32.14,0,0,10,1.3,300,15,34.65,0.66,-15,1,0.9,50
0.62,15,47.32,2,0,10,10,50,15,30,2,-10.37,10,0.1,50,60,53.73,0,0,8.84,0.1,300,15,30,0,-15,4.95,10,50
0.636,15,49.95,2,0,10,10,50,15,30,1.3,-15,10,0.1,50,60,45.47,0,0,10,0.1,300,15,30,0.1,-15,1,10,50
0.62,15,57.99,2,0,10,10,96.22,15,60,2,-15,10,0.1,50,60,47.78,0,0,10,0.1,300,15,30,0.45,-15,10,10,50
0.613,15,60,2,0,10,10,50,15,60,2,-15,7.04,0.1,50,60,56.99,0,0,10,0.1,300,15,30,0,-15,10,10,50
0.571,15,60,2,0,10,10,50,15,60,2,-15,1.12,0.1,50,60,39.66,0,0,10,0.1,300,15,30,0,-15,10,10,50
0.579,15,60,1.83,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,0,10,0.1,300,15,30,0,-15,10,10,50
0.58,15,60,2,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,0,10,0.1,300,15,30,0,-12.49,10,9.04,50
0.609,15,60,1.6,0,10,10,50,15,60,2,-15,3.72,0.1,50,60,30,0,0,10,0.1,300,15,30,0,-0.22,10,10,50
0.614,15,60,2,0,10,10,50,15,60,2,-15,4.85,0.1,50,60,30,0,0,10,0.1,300,15,30,0,-6.98,10,7.41,50
0.606,15,60,1.93,0,10,10,50,15,60,2,-15,2.82,0.1,50,60,30,0,-11.27,10,0.1,300,15,30,0,-4.05,10,10,50
0.581,15,60,1.13,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,-15,10,0.1,300,15,30,0,-8.58,10,7.83,50
0.582,15,60,1.81,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,-15,10,0.1,300,15,30,0,-2.12,10,6.13,50
0.578,15,60,1.18,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,-15,10,4.45,300,15,30,0,0,10,0.1,50
0.579,15,60,1.15,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,-15,10,3.17,300,15,30,0,0,10,10,50
0.583,15,60,0.89,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,-15,10,0.1,300,15,30,0,0,10,10,50
0.581,15,60,0,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,-15,10,0.1,300,15,30,0,0,10,10,50
0.572,15,60,0,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,0,10,0.1,300,15,30,0,0,10,10,50
0.573,15,60,0.51,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,0,10,0.1,300,15,30,0,0,10,10,50
0.572,15,60,0,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,0,10,0.1,300,15,30,0,0,10,10,50
0.572,15,60,0,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,0,10,0.1,300,15,30,0,0,10,10,50
0.572,15,60,0,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,0,10,0.1,300,15,30,0,0,10,10,50
0.572,15,60,0,0,10,10,50,15,60,2,-15,1,0.1,50,60,30,0,0,10,0.1,300,15,30,0,0,10,10,50
